"employee_id","first_name","last_name","hire_date","termination_date","department","job_title","gender","age","location","employment_status","termination_reason","salary","tenure_months","year_month","attrition_type"
"9dde0188-9803-422e-beec-e88da002352a","James","Rodriguez","2021-07-19",NULL,"Sales","Account Manager","Non-Binary",45,"Reno","Active","N/A",69969,"36","2021-07","Active"
"c82f78fd-936c-431c-b7bf-52447db2a7aa","John","Bennett","2023-10-15",NULL,"Operations","Logistics Coordinator","Male",35,"Las Vegas","Active","N/A",135760,"12","2023-10","Active"
"ee9bf3e1-1d27-409a-9d71-a89864976593","Anne","Vargas","2024-05-24",NULL,"Sales","Sales Rep","Female",40,"Chicago","Active","N/A",91842,"0","2024-05","Active"
"06e3f949-8cd3-4c62-8482-9b71ae84b81c","Stephanie","Murray","2023-01-16",NULL,"Sales","Sales Rep","Male",48,"Las Vegas","Active","N/A",122425,"24","2023-01","Active"
"9912316a-fd9e-4e20-b2f6-095812ef6101","Timothy","Morales","2024-04-04",NULL,"Operations","Logistics Coordinator","Non-Binary",27,"Los Angeles","Active","N/A",114243,"12","2024-04","Active"
"6b15c11b-b113-450b-9ea0-50c6eb9ed274","Amy","Gibbs","2022-11-06",NULL,"Sales","Account Manager","Female",53,"Chicago","Active","N/A",146056,"24","2022-11","Active"
"98049562-8972-4bbd-8ff2-b1c4e53f9644","Danielle","Miller","2022-02-10",NULL,"Sales","Account Manager","Non-Binary",64,"Chicago","Active","N/A",67208,"36","2022-02","Active"
"b0c07fcc-96ad-44df-adf7-5924c5b8386b","Vincent","Cooper","2022-04-09",NULL,"Marketing","Marketing Manager","Non-Binary",30,"Chicago","Active","N/A",111072,"36","2022-04","Active"
"c8c5eb2a-7490-4deb-97d3-37d34fd80bbb","Jamie","Webb","2021-01-08",NULL,"Finance","Accountant","Male",47,"Chicago","Active","N/A",140054,"48","2021-01","Active"
"73d39457-b25f-43df-b8d4-9848702ba49f","Luis","Evans","2022-09-11",NULL,"Operations","Ops Manager","Non-Binary",27,"Las Vegas","Active","N/A",85689,"24","2022-09","Active"
"57d3f4dd-d963-4c72-85c8-234b1d763a66","Deborah","Byrd","2024-05-13",NULL,"HR","HR Specialist","Non-Binary",36,"Reno","Active","N/A",65215,"0","2024-05","Active"
"84182d35-3e71-4433-bd90-b81afbe0e6b8","Greg","Moore","2021-02-19",NULL,"Operations","Ops Manager","Male",49,"New York","Active","N/A",56056,"48","2021-02","Active"
"cc39b925-3b5a-4288-b649-2e64f55dce6d","Richard","Lopez","2023-02-11",NULL,"Marketing","Marketing Manager","Non-Binary",28,"Las Vegas","Active","N/A",105209,"24","2023-02","Active"
"bcc57be0-0779-450a-a544-e3136ea05d13","Christina","Gonzalez","2023-07-08",NULL,"Finance","Accountant","Female",30,"New York","Active","N/A",94223,"12","2023-07","Active"
"36fce0ac-b469-4db3-8123-a348638abdf6","Jamie","Goodwin","2023-04-11",NULL,"HR","HR Manager","Non-Binary",32,"Los Angeles","Active","N/A",56110,"24","2023-04","Active"
"ccac2fb5-1a0c-4c04-93cd-129110042d82","Monica","Lopez","2024-05-10",NULL,"Finance","Accountant","Female",61,"Los Angeles","Active","N/A",137323,"0","2024-05","Active"
"abb316a7-4329-4780-9d2c-272175220646","Michelle","Rose","2021-12-11",NULL,"IT","Data Analyst","Male",59,"Los Angeles","Active","N/A",68168,"36","2021-12","Active"
"ccf4ffb0-b4bb-473f-ac70-51d1d051267f","Kenneth","Mendez","2023-05-27",NULL,"IT","System Admin","Non-Binary",40,"Las Vegas","Active","N/A",133644,"12","2023-05","Active"
"93267d25-234b-4562-98af-5cca6b11b7cb","Patrick","Lopez","2022-11-13",NULL,"Operations","Ops Manager","Female",29,"New York","Active","N/A",86370,"24","2022-11","Active"
"ee4205ee-a52f-43ec-ab4e-2281b184d1fc","Zoe","Peters","2023-06-29",NULL,"Marketing","Marketing Manager","Female",42,"New York","Active","N/A",64307,"12","2023-06","Active"
"624a2a50-d0b1-4de0-b1f3-f0c022f3f068","Tamara","Wagner","2020-05-12",NULL,"Sales","Sales Rep","Male",25,"Los Angeles","Active","N/A",89365,"48","2020-05","Active"
"b5cbe3f5-6a66-4184-bde1-bf5daf4847f0","Mary","Burns","2022-10-15",NULL,"Sales","Account Manager","Female",47,"Las Vegas","Active","N/A",148405,"24","2022-10","Active"
"38749f3c-c2d4-4b56-8bbe-d98007e67cb0","Kelly","Hill","2020-09-22",NULL,"Operations","Logistics Coordinator","Female",27,"Chicago","Active","N/A",135746,"48","2020-09","Active"
"90ce77e9-7513-43b9-87de-96ea2b0fbe44","Julia","Cannon","2023-01-01",NULL,"HR","HR Specialist","Non-Binary",42,"Los Angeles","Active","N/A",81633,"24","2023-01","Active"
"44945e09-1d3c-45a4-929d-63771cfb655f","Kimberly","Morrow","2023-01-23",NULL,"Sales","Sales Rep","Female",49,"New York","Active","N/A",140175,"24","2023-01","Active"
"c28fa16b-0aa6-4cb9-81bc-be59d296a12d","Jennifer","Payne","2022-02-23",NULL,"HR","HR Specialist","Female",61,"Reno","Active","N/A",111948,"36","2022-02","Active"
"a757075b-d47f-43b1-bc69-c1551a37f6bd","Karen","Evans","2025-04-06",NULL,"HR","HR Manager","Male",29,"Las Vegas","Active","N/A",141252,"0","2025-04","Active"
"dcb91d5f-593c-472b-8347-dbca7321a8b2","Lisa","Gonzales","2025-04-23",NULL,"Operations","Logistics Coordinator","Female",44,"Reno","Active","N/A",56487,"0","2025-04","Active"
"9dbc15c0-2a7d-457c-ad9c-5b50a1fd4187","Donald","Clark","2023-11-13",NULL,"HR","Recruiter","Non-Binary",26,"Chicago","Active","N/A",111272,"12","2023-11","Active"
"695e5ea9-c923-4c64-8006-2b5bf67839b2","Samantha","Riddle","2020-10-15",NULL,"Operations","Logistics Coordinator","Male",22,"New York","Active","N/A",84937,"48","2020-10","Active"
"21f8072d-ddb7-470e-b390-b059207bbe21","John","Dawson","2024-08-25",NULL,"HR","HR Specialist","Male",24,"Reno","Active","N/A",105197,"0","2024-08","Active"
"64880945-ad1d-4537-97f3-4368c2efeecb","Tracy","Ray","2024-06-15",NULL,"Operations","Logistics Coordinator","Female",37,"Los Angeles","Active","N/A",109967,"0","2024-06","Active"
"135508d0-73b5-4ad5-a00b-4b356a0aa7d5","Cynthia","Beard","2021-08-28",NULL,"Operations","Ops Manager","Male",54,"Las Vegas","Active","N/A",65208,"36","2021-08","Active"
"b1d81887-4739-4c7b-bff3-0c8d83ff3e96","Sharon","Wood","2020-10-11",NULL,"IT","Data Analyst","Female",26,"Los Angeles","Active","N/A",122603,"48","2020-10","Active"
"d9a09007-5bb4-4c18-b281-87c4aa055442","Bryan","Ferguson","2022-08-10",NULL,"Finance","Financial Analyst","Non-Binary",61,"New York","Active","N/A",128899,"24","2022-08","Active"
"7ea5a387-363b-45cb-9329-37246dfd171a","Joseph","Clayton","2021-05-27",NULL,"Marketing","Marketing Manager","Non-Binary",56,"New York","Active","N/A",119665,"36","2021-05","Active"
"da385db5-90ee-4067-a16e-9fe593f37596","Todd","Cooper","2022-01-01",NULL,"IT","Data Analyst","Male",56,"Chicago","Active","N/A",108744,"36","2022-01","Active"
"fde91c42-002c-4c22-b4de-5f7070f81dba","Susan","Harris","2024-08-08",NULL,"HR","Recruiter","Female",25,"New York","Active","N/A",86217,"0","2024-08","Active"
"4d470ed6-a666-4769-a1d4-6f8221c50e41","Erik","Cantu","2023-10-04",NULL,"Operations","Logistics Coordinator","Non-Binary",48,"Chicago","Active","N/A",60754,"12","2023-10","Active"
"c156e501-b30e-46e8-b9da-5f8c4e35da80","Jim","Rios","2022-04-18",NULL,"HR","Recruiter","Non-Binary",30,"New York","Active","N/A",63163,"36","2022-04","Active"
"13f3cade-7a10-413f-b6a2-c52b00473139","David","Perez","2023-10-31",NULL,"Finance","Financial Analyst","Non-Binary",42,"Chicago","Active","N/A",96288,"12","2023-10","Active"
"57f479b5-b212-46ee-8210-63710260a123","Lisa","Mcneil","2023-09-18",NULL,"Marketing","Marketing Manager","Male",59,"Las Vegas","Active","N/A",64789,"12","2023-09","Active"
"3a9c4308-1221-4ddf-ba4a-902f21d63b0f","Patrick","Cross","2022-06-05",NULL,"IT","Software Engineer","Female",48,"Las Vegas","Active","N/A",113925,"24","2022-06","Active"
"4c9bff5c-e188-4eaf-9e18-85c35037cd6b","Derrick","Ayala","2020-10-29",NULL,"Sales","Account Manager","Female",51,"Chicago","Active","N/A",82215,"48","2020-10","Active"
"ad58db1b-fe31-437a-a43e-558c2215df00","Douglas","Moreno","2024-01-30",NULL,"HR","Recruiter","Non-Binary",60,"Las Vegas","Active","N/A",144922,"12","2024-01","Active"
"379d58f9-dc26-4108-b140-11a1afc2ccfc","Christopher","Garcia","2022-05-16",NULL,"Marketing","SEO Specialist","Female",33,"Las Vegas","Active","N/A",143759,"24","2022-05","Active"
"99db1302-8dab-46d3-bf87-dfc2159152f2","Carol","Lawson","2021-09-12",NULL,"HR","HR Specialist","Male",47,"Chicago","Active","N/A",84135,"36","2021-09","Active"
"d8d994b8-d90f-44e9-86dd-f6cab0c30a59","Dominique","Turner","2024-03-17",NULL,"Operations","Logistics Coordinator","Non-Binary",59,"Chicago","Active","N/A",139500,"12","2024-03","Active"
"d58842de-a2bc-472f-b412-b29347294739","Michael","Wood","2020-10-26",NULL,"HR","HR Manager","Female",32,"Chicago","Active","N/A",114429,"48","2020-10","Active"
"aefcfad8-efc8-4849-b3aa-7efe4458a885","Deborah","Lynch","2021-05-12",NULL,"Finance","Accountant","Non-Binary",62,"New York","Active","N/A",89993,"36","2021-05","Active"
"7656af72-29d4-4eef-beab-edcbbaa80dd4","Noah","Mayo","2021-03-03",NULL,"Sales","Account Manager","Female",39,"Reno","Active","N/A",76417,"48","2021-03","Active"
"5304317f-af42-412f-b838-b3268e944239","Megan","Parsons","2023-07-07",NULL,"IT","Data Analyst","Male",42,"Los Angeles","Active","N/A",62331,"12","2023-07","Active"
"66b2bc5b-50c1-47fc-8e17-7b4e0837b8a3","Joseph","Clark","2021-06-17",NULL,"Finance","Financial Analyst","Male",63,"Los Angeles","Active","N/A",129341,"36","2021-06","Active"
"beb79919-3f22-4af8-a3be-d01d43cf2fde","Anna","Baker","2022-08-10",NULL,"Sales","Account Manager","Non-Binary",47,"Chicago","Active","N/A",131622,"24","2022-08","Active"
"27209bdf-1c11-4735-9c71-3d960c0fd195","Courtney","Conner","2020-10-08",NULL,"IT","Software Engineer","Non-Binary",26,"Los Angeles","Active","N/A",144192,"48","2020-10","Active"
"988c24c9-61b1-4d22-a280-1c4510435a10","Wendy","Rice","2022-06-04",NULL,"Marketing","SEO Specialist","Non-Binary",22,"Las Vegas","Active","N/A",116348,"24","2022-06","Active"
"4b22d308-1c8e-4ee9-9715-bd6fa4161293","Ryan","Chavez","2021-08-25",NULL,"IT","System Admin","Female",54,"New York","Active","N/A",149646,"36","2021-08","Active"
"ce88cb2d-d4e8-4839-bc3e-058be0f3eab0","Kyle","Brown","2024-12-16",NULL,"HR","HR Manager","Male",30,"Los Angeles","Active","N/A",64071,"0","2024-12","Active"
"bb5e4bcf-15ed-4269-9429-6c07f26b4776","Todd","Jones","2024-09-14",NULL,"Sales","Account Manager","Male",56,"New York","Active","N/A",124163,"0","2024-09","Active"
"a8e56e0c-20de-435d-a031-d750c40db9b4","Thomas","Pierce","2024-02-12",NULL,"Operations","Ops Manager","Female",55,"Los Angeles","Active","N/A",143039,"12","2024-02","Active"
"f6e07cc0-6c52-449f-9b49-bd26df57c59a","Jason","Ryan","2021-08-21",NULL,"HR","Recruiter","Male",59,"Reno","Active","N/A",63392,"36","2021-08","Active"
"66245bfa-4fcc-439a-b683-d2e6337ea2df","Wanda","Santos","2023-12-18",NULL,"IT","Data Analyst","Non-Binary",62,"Las Vegas","Active","N/A",55942,"12","2023-12","Active"
"3f76be1d-1efa-4197-b394-988f847fd9b4","Jeffrey","Morgan","2022-07-03",NULL,"IT","Software Engineer","Male",54,"New York","Active","N/A",59117,"24","2022-07","Active"
"01d74256-3860-4ab6-96a4-02f23ae8cc93","Chad","Welch","2023-04-04",NULL,"Finance","Accountant","Non-Binary",58,"Reno","Active","N/A",83080,"24","2023-04","Active"
"5496f63c-dc11-40c1-880a-adfbe7c99b26","Chad","Young","2021-06-17",NULL,"Marketing","SEO Specialist","Male",28,"Las Vegas","Active","N/A",116993,"36","2021-06","Active"
"b92da22b-21df-406f-8a0b-3c3336d8393a","Selena","Duncan","2023-08-29",NULL,"Operations","Ops Manager","Female",25,"Las Vegas","Active","N/A",110519,"12","2023-08","Active"
"683514f2-ceb8-4f9d-b914-c120c8dcd19f","James","Davis","2022-09-05",NULL,"HR","HR Specialist","Male",34,"New York","Active","N/A",99473,"24","2022-09","Active"
"dd2467ac-778e-4db3-a93d-ffbc6c6fa611","Jessica","Nunez","2022-06-21",NULL,"Sales","Sales Rep","Female",51,"New York","Active","N/A",110296,"24","2022-06","Active"
"ba6c34ab-6712-403a-8f84-4fef1931e9ee","Matthew","Hensley","2025-03-27",NULL,"HR","HR Specialist","Male",63,"Reno","Active","N/A",127132,"0","2025-03","Active"
"c0e9ab30-ed26-42e9-97e0-11b7f8102383","Melinda","Martin","2024-06-29",NULL,"Finance","Financial Analyst","Male",34,"Chicago","Active","N/A",127845,"0","2024-06","Active"
"309d258c-27a0-43d7-bc96-7f79b7e99aca","Kenneth","Novak","2023-02-03",NULL,"HR","Recruiter","Male",58,"New York","Active","N/A",85828,"24","2023-02","Active"
"504867ba-bf7b-439b-8f9a-ea4b8acd4e10","Brian","Silva","2023-03-18",NULL,"Sales","Sales Rep","Female",64,"Reno","Active","N/A",136183,"24","2023-03","Active"
"6449cb6f-bf72-4e52-b04b-237082701238","Kenneth","Brown","2022-11-26",NULL,"HR","HR Specialist","Non-Binary",50,"New York","Active","N/A",63450,"24","2022-11","Active"
"5c70ee97-fca4-4567-8316-d2d6fa4a58ef","Sarah","Anderson","2022-12-15",NULL,"Sales","Account Manager","Female",23,"Los Angeles","Active","N/A",149952,"24","2022-12","Active"
